sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-15,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10665,185,1639,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10684,90,1149,false,,,,
scene-13,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10692,789,5060,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10589,156,2111,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10817,468,4293,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10644,184,2244,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,false,10629,119,1814,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10832,218,4885,false,,,,
scene-11,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,false,10684,100,9813,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10912,52,1058,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10903,88,1579,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10856,117,1586,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10931,100,1334,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10611,322,2312,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10836,165,2254,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,10876,119,1802,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10891,191,2430,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10734,52,1851,false,,,,
scene-14,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,10828,871,6102,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,10858,400,2595,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10678,117,2654,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10658,165,2948,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,10640,745,4704,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10842,842,4628,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10808,83,1153,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,10753,97,2802,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,10713,161,3255,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,10725,355,3514,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10664,260,3627,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,10817,52,1013,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,10747,52,2151,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,10761,114,1970,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,10741,162,2062,false,,,,
