sceneId,model,arm,questionId,category,repeat,correct,inputTokens,outputTokens,latencyMs,hallucinated,hallucinatedIds,missingInfo,scaleM,error
scene-15,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21600,1261,8589,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21110,862,7717,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,21343,543,4566,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,21268,516,7105,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21296,979,8795,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21645,936,6371,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,21329,542,5315,false,,,,
scene-15,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21754,1498,12043,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21030,679,6312,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21529,777,6701,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21621,865,8332,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,22072,1283,10478,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20745,349,5852,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,true,22115,1304,8833,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20933,489,5254,false,,,,
scene-16,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,22158,1325,9722,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21384,951,7419,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21363,1010,7501,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20927,496,5946,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,21226,692,6332,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,true,21115,734,6764,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21305,852,7717,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,21147,537,5478,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21597,1141,8726,true,CL-H</closureId>
</invoke>,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20926,364,7346,false,,,,
scene-17,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21649,1279,10636,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,true,21941,1342,9734,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,topology,path,0,false,21317,745,8112,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,21251,654,7380,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,21285,723,7148,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21553,1034,9162,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,containment,containment,0,true,20932,657,6382,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,onstreet,on-street,0,true,20615,301,5488,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,coverage_gap,coverage,0,true,20925,563,5338,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21532,893,9705,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,nearest,nearest,0,true,21148,877,7184,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,road_misplacement,mixed,0,true,20825,476,6181,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,topology,path,0,true,20945,615,7558,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,enclosure,mixed,0,false,20943,644,7084,false,,,,
scene-18,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,22115,1494,12673,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,blockage,line-intersection,0,false,21344,963,8030,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,crossing,crossing,0,false,21246,895,11634,false,,,,
scene-19,anthropic/claude-haiku-4.5,textmap2,nearest_offstreet,mixed,0,false,21175,802,8276,false,,,,
